epoch: 1 loss: tensor(0.9591, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.8448, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(6626.1367, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.9591, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(7.1281, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(nan, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.8957, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 86 loss: (tensor(0.5006, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 87 loss: (tensor(0.5188, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 88 loss: (tensor(0.4945, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 89 loss: (tensor(0.6662, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 90 loss: (tensor(0.6932, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 91 loss: (tensor(0.6951, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 92 loss: (tensor(0.4415, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 93 loss: (tensor(0.6508, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 94 loss: (tensor(0.5318, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 95 loss: (tensor(0.6618, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 96 loss: (tensor(0.5396, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 97 loss: (tensor(0.5053, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 98 loss: (tensor(0.7733, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 99 loss: (tensor(0.5228, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 100 loss: (tensor(0.6161, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 1 loss: (tensor(0.8893, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 2 loss: (tensor(0.8148, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 3 loss: (tensor(0.9274, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 4 loss: (tensor(0.7383, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 5 loss: (tensor(0.7802, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 6 loss: (tensor(0.7041, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 7 loss: (tensor(0.7038, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 8 loss: (tensor(0.6677, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 9 loss: (tensor(0.7822, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 10 loss: (tensor(0.6253, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 11 loss: (tensor(0.5634, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 12 loss: (tensor(0.7012, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 13 loss: (tensor(0.6983, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 14 loss: (tensor(0.5623, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 15 loss: (tensor(0.7391, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 16 loss: (tensor(0.7087, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 17 loss: (tensor(0.5476, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 18 loss: (tensor(0.5457, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 19 loss: (tensor(0.5313, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 20 loss: (tensor(0.6567, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 21 loss: (tensor(0.5458, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 22 loss: (tensor(0.6983, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 23 loss: (tensor(0.6068, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 24 loss: (tensor(0.6636, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 25 loss: (tensor(0.6727, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 26 loss: (tensor(0.6035, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 27 loss: (tensor(0.6769, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 28 loss: (tensor(0.5882, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 29 loss: (tensor(0.6104, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 30 loss: (tensor(0.6200, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 31 loss: (tensor(0.5876, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 32 loss: (tensor(0.5941, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 33 loss: (tensor(0.6075, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 34 loss: (tensor(0.6556, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 35 loss: (tensor(0.4966, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 36 loss: (tensor(0.5554, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 37 loss: (tensor(0.5686, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 38 loss: (tensor(0.6029, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 39 loss: (tensor(0.5325, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 40 loss: (tensor(0.6235, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 41 loss: (tensor(0.5500, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 42 loss: (tensor(0.5658, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 43 loss: (tensor(0.5497, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 44 loss: (tensor(0.5609, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 45 loss: (tensor(0.5961, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 46 loss: (tensor(0.5539, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 47 loss: (tensor(0.5301, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 48 loss: (tensor(0.5663, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 49 loss: (tensor(0.6108, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 50 loss: (tensor(0.5790, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 51 loss: (tensor(0.5684, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 52 loss: (tensor(0.4848, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 53 loss: (tensor(0.6137, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 54 loss: (tensor(0.7313, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 55 loss: (tensor(0.7638, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 56 loss: (tensor(0.4791, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 57 loss: (tensor(0.5370, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 58 loss: (tensor(0.6256, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 59 loss: (tensor(0.5427, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 60 loss: (tensor(0.6001, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 61 loss: (tensor(0.5507, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 62 loss: (tensor(0.5130, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 63 loss: (tensor(0.5821, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 64 loss: (tensor(0.5478, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 65 loss: (tensor(0.6750, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 66 loss: (tensor(0.6630, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 67 loss: (tensor(0.7058, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 68 loss: (tensor(0.5837, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 69 loss: (tensor(0.5857, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 70 loss: (tensor(0.4862, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 71 loss: (tensor(0.5752, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 72 loss: (tensor(0.5936, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 73 loss: (tensor(0.5083, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 74 loss: (tensor(0.5601, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 75 loss: (tensor(0.6433, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 76 loss: (tensor(0.5666, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 77 loss: (tensor(0.6371, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 78 loss: (tensor(0.5531, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 79 loss: (tensor(0.6436, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 80 loss: (tensor(0.5333, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 81 loss: (tensor(0.6994, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 82 loss: (tensor(0.5417, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 83 loss: (tensor(0.5160, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 84 loss: (tensor(0.5788, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 85 loss: (tensor(0.5260, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 86 loss: (tensor(0.6809, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 87 loss: (tensor(0.6783, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 88 loss: (tensor(0.5679, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 89 loss: (tensor(0.5523, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 90 loss: (tensor(0.6093, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 91 loss: (tensor(0.4609, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 92 loss: (tensor(0.5012, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 93 loss: (tensor(0.4970, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 94 loss: (tensor(0.5724, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 95 loss: (tensor(0.5996, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 96 loss: (tensor(0.5123, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 97 loss: (tensor(0.5774, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 98 loss: (tensor(0.4929, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 99 loss: (tensor(0.6228, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 100 loss: (tensor(0.5909, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 1 loss: (tensor(0.7727, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 2 loss: (tensor(0.7979, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 3 loss: (tensor(0.7814, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 4 loss: (tensor(0.8197, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 5 loss: (tensor(0.8507, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 6 loss: (tensor(0.6902, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 7 loss: (tensor(0.7728, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 8 loss: (tensor(0.7801, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 9 loss: (tensor(0.7173, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 10 loss: (tensor(0.6089, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 11 loss: (tensor(0.7392, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 12 loss: (tensor(0.7117, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 13 loss: (tensor(0.6370, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 14 loss: (tensor(0.8119, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 15 loss: (tensor(0.6004, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 16 loss: (tensor(0.6422, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 17 loss: (tensor(0.6742, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 18 loss: (tensor(0.8283, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 19 loss: (tensor(0.7494, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 20 loss: (tensor(0.7156, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 21 loss: (tensor(0.5823, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 22 loss: (tensor(0.6384, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 23 loss: (tensor(0.6511, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 24 loss: (tensor(0.5734, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 25 loss: (tensor(0.5846, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 26 loss: (tensor(0.7143, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 27 loss: (tensor(0.6924, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 28 loss: (tensor(0.6676, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 29 loss: (tensor(0.6168, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 30 loss: (tensor(0.6943, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 31 loss: (tensor(0.6308, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 32 loss: (tensor(0.6329, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 33 loss: (tensor(0.5173, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 34 loss: (tensor(0.6039, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 35 loss: (tensor(0.6438, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 36 loss: (tensor(0.6991, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 37 loss: (tensor(0.6537, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 38 loss: (tensor(0.6423, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 39 loss: (tensor(0.5568, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 40 loss: (tensor(0.6532, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 41 loss: (tensor(0.5040, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 42 loss: (tensor(0.5832, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 43 loss: (tensor(0.5609, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 44 loss: (tensor(0.5774, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 45 loss: (tensor(0.5070, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 46 loss: (tensor(0.6042, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 47 loss: (tensor(0.5294, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 48 loss: (tensor(0.6575, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 49 loss: (tensor(0.5991, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 50 loss: (tensor(0.5920, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 51 loss: (tensor(0.7549, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 52 loss: (tensor(0.5944, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 53 loss: (tensor(0.4556, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 54 loss: (tensor(0.5786, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 55 loss: (tensor(0.6041, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 56 loss: (tensor(0.5083, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 57 loss: (tensor(0.5329, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 58 loss: (tensor(0.5802, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 59 loss: (tensor(0.6501, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 60 loss: (tensor(0.5770, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 61 loss: (tensor(0.5061, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 62 loss: (tensor(0.5314, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 63 loss: (tensor(0.5154, device='cuda:0', grad_fn=<MseLossBackward0>),)
torch.Size([128, 14])
torch.Size([41, 14])
epoch: 64 loss: (tensor(0.4970, device='cuda:0', grad_fn=<MseLossBackward0>),)
