epoch: 1 loss: tensor(1.0374, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.0374, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(138427.2812, device='cuda:0', grad_fn=<MulBackward0>) tensor(387.6078, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(32.7105, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(1.8052e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(1.2279, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 156 loss: tensor(1.4179, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7617, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11823.5654, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0194, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0194, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5774e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6369, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 157 loss: tensor(1.4917, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8015, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11823.5371, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0161, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0161, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5728e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6741, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 158 loss: tensor(1.5589, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8258, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11823.2432, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0153, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0153, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5698e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7178, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 159 loss: tensor(1.5600, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8488, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11823.2324, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0151, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0151, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5709e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6961, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 160 loss: tensor(1.4087, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7538, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11823.4121, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0162, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0162, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5733e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6387, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 161 loss: tensor(1.5143, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8219, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11823.3789, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0199, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0199, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5738e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6725, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 162 loss: tensor(1.5437, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8406, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11823.3496, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0189, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0189, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5745e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6842, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 163 loss: tensor(1.4415, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7738, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11823.5977, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0164, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0164, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5712e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6513, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 164 loss: tensor(1.4912, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8028, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11823.5625, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0174, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0174, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5683e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6711, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 165 loss: tensor(1.4757, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7962, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11823.6377, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0180, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0180, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5717e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6616, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 166 loss: tensor(1.5262, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8132, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11823.5010, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0184, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0184, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5743e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6945, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 167 loss: tensor(1.5321, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8249, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11823.3867, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0225, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0225, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5745e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6847, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 168 loss: tensor(1.5456, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8230, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11823.5742, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0260, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0260, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5755e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6966, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 169 loss: tensor(1.4846, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7953, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11823.3438, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0248, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0248, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5693e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6646, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 170 loss: tensor(1.5361, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8331, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11823.3574, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0173, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0173, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5723e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6857, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 171 loss: tensor(1.4751, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7987, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11823.4824, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0180, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0180, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5715e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6584, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 172 loss: tensor(1.5493, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8386, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11823.6279, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0178, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0178, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5768e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6929, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 173 loss: tensor(1.5858, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8580, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11823.7539, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0258, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0258, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5779e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7021, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 174 loss: tensor(1.4218, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7707, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11823.7305, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0227, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0227, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5691e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6284, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 175 loss: tensor(1.5178, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8125, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11823.5137, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0171, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0171, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5753e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6882, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 176 loss: tensor(1.5209, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8255, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11823.8252, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0164, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0164, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5734e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6790, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 177 loss: tensor(1.5436, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8248, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11823.6230, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0189, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0189, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5760e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7000, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 178 loss: tensor(1.4701, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7881, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11823.8418, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0197, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0197, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5744e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6624, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 179 loss: tensor(1.5238, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8158, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11823.6006, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0113, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0113, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5742e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6967, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 180 loss: tensor(1.5520, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8373, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11823.9795, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0180, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0180, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5700e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6967, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 181 loss: tensor(1.4687, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7838, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11823.8936, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0216, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0216, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5723e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6633, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 182 loss: tensor(1.4489, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7881, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11823.7686, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0207, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0207, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5735e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6400, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 183 loss: tensor(1.4389, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7843, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11824.0234, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0206, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0206, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5761e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6339, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 184 loss: tensor(1.5687, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8431, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11823.9766, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0161, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0161, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5698e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7095, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 185 loss: tensor(1.5152, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8275, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11823.8691, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0214, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0214, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5707e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6663, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 186 loss: tensor(1.4395, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7872, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11823.8623, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0150, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0150, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5742e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6373, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 187 loss: tensor(1.4946, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8163, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11823.8105, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0176, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0176, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5757e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6608, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 188 loss: tensor(1.4304, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7772, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11823.6553, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0162, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0162, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5730e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6370, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 189 loss: tensor(1.5290, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8286, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11823.7852, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0222, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0222, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5743e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6782, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 190 loss: tensor(1.4712, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7886, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11823.7051, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0148, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0148, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5716e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6678, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 191 loss: tensor(1.4523, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7854, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11823.7373, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0250, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0250, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5772e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6419, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 192 loss: tensor(1.4132, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7797, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11823.7227, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0122, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0122, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5738e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6212, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 193 loss: tensor(1.5091, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8228, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11823.9375, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0186, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0186, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5755e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6678, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 194 loss: tensor(1.4385, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7832, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11823.5859, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0144, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0144, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5745e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6408, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 195 loss: tensor(1.4685, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7942, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11823.8213, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0183, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0183, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5716e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6559, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 196 loss: tensor(1.5873, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8520, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11824., device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0203, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0203, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5751e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.7151, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 197 loss: tensor(1.5357, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8324, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11823.9258, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0194, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0194, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5712e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6838, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 198 loss: tensor(1.5474, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8470, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11823.8867, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0200, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0200, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5777e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6804, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 199 loss: tensor(1.4963, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8066, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11823.8555, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0196, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0196, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5777e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6701, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 200 loss: tensor(1.5323, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8240, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11823.9873, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0146, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0146, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5746e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6938, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 1 loss: tensor(5.4182, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.8039, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11823.0400, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0228, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0228, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5744e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6505, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 2 loss: tensor(5.4147, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7919, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11823.0830, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0204, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0204, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5744e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6613, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 3 loss: tensor(5.3112, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7461, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11822.9092, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0204, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0204, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5779e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6037, device='cuda:0', grad_fn=<MseLossBackward0>)
epoch: 4 loss: tensor(5.3579, device='cuda:0', grad_fn=<AddBackward0>) tensor(0.7673, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(11822.7500, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.0193, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(0.0193, device='cuda:0', grad_fn=<MseLossBackward0>) tensor(2.5787e+08, device='cuda:0', grad_fn=<MulBackward0>) tensor(0.6305, device='cuda:0', grad_fn=<MseLossBackward0>)
